,Rooms,Floor,TotalFloor,KitchenArea,LivingArea,TotalArea,WaterHeatType,Price,LocNum,OfferType_від власника,OfferType_від посередника,OfferType_від представника господаря (без комісійних),Walls_блочно-кирпичный,Walls_газоблок,Walls_железобетон,Walls_керамзитобетон,Walls_монолитно-каркасный,Walls_монолитно-кирпичный,Walls_монолитный железобетон,Walls_моноліт,Walls_монолітно-блоковий,Walls_панель,Walls_піноблок,Walls_силікатна цегла,Walls_цегла
677,3.0,14.0,25.0,20.0,32.0,80.0,False,9.927350552800656,5439.200000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
678,3.0,20.0,24.0,16.7,57.7,120.0,False,9.822440173682805,5630.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
679,2.0,2.0,8.0,8.0,30.0,50.0,False,10.146316077166736,953.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
680,1.0,4.0,16.0,16.6,17.1,56.0,False,9.639196432874924,6203.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
681,2.0,3.0,24.0,12.8,39.2,84.0,False,9.927350552800656,5518.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
682,3.0,2.0,4.0,9.5,64.8,92.0,False,9.822440173682805,2760.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
683,3.0,14.0,20.0,20.3,70.7,100.0,False,10.251676592824563,1860.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
684,2.0,20.0,23.0,12.0,36.0,61.0,False,10.3469546827773,2290.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
685,2.0,14.0,25.0,11.7,39.8,75.1,False,9.820920828879165,1661.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
686,3.0,2.0,5.0,9.9,44.5,71.0,False,10.514013704407736,1682.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
687,4.0,8.0,11.0,15.5,81.3,140.0,False,10.3469546827773,2360.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
688,3.0,3.0,5.0,21.9,74.0,145.0,False,10.43396873396056,2359.2000000000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
689,2.0,21.0,24.0,25.6,34.9,82.0,False,10.146316077166736,4183.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
690,2.0,7.0,20.0,15.0,30.0,58.0,False,9.584246011176582,4345.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
691,2.0,13.0,25.0,8.0,34.0,70.0,False,10.200364720227393,2131.2000000000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
692,2.0,14.0,25.0,13.5,22.6,62.0,False,9.927350552800656,3561.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
693,3.0,17.0,18.0,15.0,78.3,130.0,False,10.43396873396056,2229.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
694,1.0,4.0,4.0,8.4,33.8,58.0,False,9.57045937831747,2102.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
695,3.0,7.0,9.0,7.4,46.2,85.0,False,9.927350552800656,1187.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
696,3.0,9.0,24.0,14.2,61.1,100.0,False,10.568646696555904,2130.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
697,2.0,14.0,24.0,17.2,40.6,75.0,False,10.200364720227393,2243.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
698,2.0,12.0,24.0,17.7,39.9,90.0,False,10.3469546827773,2603.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
699,2.0,3.0,11.0,35.0,20.0,100.0,False,10.43396873396056,2382.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
700,2.0,21.0,24.0,21.6,15.3,55.0,False,10.146316077166736,3271.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
701,2.0,4.0,25.0,14.4,33.0,86.0,False,10.251676592824563,2525.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
702,2.0,16.0,24.0,25.0,20.0,62.0,False,9.671870704017296,6322.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
703,4.0,7.0,9.0,60.0,45.0,155.0,False,10.514013704407736,2046.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
704,2.0,19.0,33.0,15.3,41.8,86.0,False,9.703511060503452,6396.000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
705,2.0,3.0,7.0,6.2,24.9,39.1,False,9.951944327804322,2185.2000000000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
706,4.0,6.0,9.0,30.0,85.0,141.0,False,10.251676592824563,2109.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
707,3.0,6.0,13.0,13.4,70.0,112.0,False,10.146316077166736,3602.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
708,2.0,16.0,25.0,14.9,37.8,80.0,False,9.703511060503452,6554.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
709,3.0,25.0,25.0,17.0,72.0,110.0,False,10.251676592824563,7727.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
710,2.0,11.0,24.0,27.0,15.0,52.0,False,10.3469546827773,3057.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
711,2.0,2.0,4.0,27.0,18.0,55.0,False,9.927350552800656,1310.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
712,2.0,4.0,8.0,5.0,33.0,50.0,False,10.146316077166736,2826.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
713,2.0,11.0,25.0,7.0,35.0,54.0,False,10.251676592824563,2186.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
714,3.0,5.0,5.0,16.0,53.0,92.0,False,10.146316077166736,1768.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
715,2.0,8.0,16.0,18.0,46.0,80.0,False,10.251676592824563,4972.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
716,2.0,2.0,6.0,10.0,29.0,54.0,False,10.100861911956375,1823.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
717,2.0,6.0,6.0,15.0,37.5,68.0,False,10.300449948152544,1585.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
718,2.0,8.0,14.0,16.0,33.0,90.0,False,9.927350552800656,5173.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
719,3.0,12.0,15.0,19.0,58.7,98.0,False,9.703511060503452,6347.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
720,2.0,12.0,23.0,16.0,63.4,83.0,False,10.3469546827773,1948.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
721,5.0,2.0,5.0,20.0,85.0,150.0,False,10.427298500859438,2006.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
722,3.0,9.0,11.0,27.3,28.0,70.0,False,10.146316077166736,839.6000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
723,3.0,4.0,9.0,8.6,40.9,75.0,False,9.57045937831747,7498.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
724,3.0,7.0,25.0,14.2,64.7,120.0,False,10.02224788825697,6174.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
725,2.0,6.0,9.0,6.9,27.2,49.0,False,9.57045937831747,3977.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
726,2.0,5.0,7.0,11.0,48.0,60.0,False,10.146316077166736,1959.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
727,2.0,1.0,4.0,14.0,30.0,65.0,False,9.639196432874924,4689.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
728,3.0,4.0,9.0,34.3,33.9,80.0,False,10.43396873396056,1245.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
729,2.0,9.0,24.0,14.0,36.0,85.0,False,10.391423188007874,2663.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730,3.0,9.0,25.0,19.4,65.4,145.0,False,10.332311050221527,4644.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
731,4.0,13.0,17.0,16.0,110.0,160.0,False,10.588123616077645,3156.200000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
732,4.0,8.0,16.0,14.6,81.5,130.0,False,10.149644258159338,6284.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733,2.0,14.0,16.0,14.0,31.3,70.0,False,9.639196432874924,4881.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
734,3.0,15.0,23.0,10.0,60.2,110.0,False,9.734180932819669,5469.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735,4.0,8.0,20.0,9.6,74.5,120.0,False,9.927350552800656,2250.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736,2.0,15.0,21.0,15.2,29.5,50.0,False,9.703511060503452,6838.800000000001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
737,2.0,7.0,25.0,20.0,24.2,52.0,False,10.221213746336286,3447.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
738,3.0,17.0,26.0,12.3,61.0,90.0,False,10.3469546827773,2544.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
739,1.0,8.0,24.0,16.0,20.0,54.0,False,9.472781556562168,5987.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
740,3.0,10.0,16.0,24.0,60.0,100.0,False,9.581972891547895,7453.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
741,2.0,2.0,9.0,10.0,37.0,58.0,False,9.653871680890804,3046.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
742,1.0,3.0,9.0,7.0,17.0,33.0,False,8.853808274977197,4631.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
743,3.0,11.0,12.0,7.0,55.0,62.0,False,9.472781556562168,5912.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
744,2.0,9.0,10.0,11.0,70.0,96.0,False,9.90353755128617,3987.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
745,2.0,13.0,16.0,5.0,50.0,65.0,False,9.792611856190192,4028.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
746,2.0,13.0,16.0,20.0,45.0,80.0,True,9.898525260706313,4028.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
747,3.0,10.0,24.0,14.0,65.0,120.0,False,9.798182590890704,5517.799999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
748,2.0,12.0,26.0,17.0,68.0,82.0,False,9.680406499268875,5562.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
749,1.0,17.0,25.0,15.0,22.0,54.0,False,9.305741456739435,6049.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
750,1.0,9.0,25.0,15.0,25.0,50.0,False,9.392745258631441,6955.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
751,1.0,2.0,5.0,5.0,14.0,24.0,False,8.517393171418904,8386.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
752,1.0,1.0,1.0,9.0,17.5,33.0,True,9.210440366976517,4244.200000000002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
753,1.0,11.0,14.0,12.0,27.0,50.0,False,9.392745258631441,4747.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
754,2.0,19.0,25.0,10.0,38.0,60.0,False,9.546884034617925,6535.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
755,2.0,1.0,22.0,14.0,32.0,76.0,False,9.305741456739435,5999.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
756,3.0,5.0,5.0,6.0,45.0,59.0,False,9.305741456739435,7039.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
757,2.0,4.0,24.0,13.0,20.0,53.0,False,10.200364720227393,3057.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
758,3.0,12.0,13.0,15.0,60.0,100.0,False,9.472781556562168,12069.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
759,1.0,1.0,9.0,7.0,17.0,30.0,False,8.853808274977197,5647.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
760,2.0,3.0,9.0,7.0,28.0,47.0,False,9.105090961257085,8624.800000000001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
761,1.0,2.0,9.0,10.0,20.0,35.0,False,8.853808274977197,4760.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
762,2.0,5.0,9.0,7.0,30.0,50.0,False,8.987321812850125,5263.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
763,3.0,1.0,5.0,8.0,45.0,63.0,False,9.105090961257085,8203.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
764,3.0,3.0,5.0,6.0,47.0,56.0,False,9.210440366976517,7109.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
765,1.0,1.0,9.0,9.0,24.0,38.0,False,9.071193240566025,6848.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
766,1.0,3.0,9.0,7.9,18.0,35.0,False,8.81001204797317,7787.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
767,2.0,3.0,5.0,7.0,30.0,45.0,False,8.987321812850125,6360.000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
768,1.0,13.0,16.0,5.0,40.0,65.0,True,9.898525260706313,4028.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
769,2.0,7.0,9.0,8.0,30.0,50.0,False,9.392745258631441,2126.600000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
770,1.0,7.0,10.0,13.0,16.6,38.5,False,8.922791623969637,5491.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
771,1.0,14.0,20.0,16.0,23.0,55.0,False,9.169622538697624,11439.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
772,1.0,6.0,22.0,12.0,21.0,47.0,False,9.350189267092581,6295.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
773,1.0,23.0,24.0,14.0,18.0,50.0,False,9.305741456739435,6159.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
774,1.0,25.0,25.0,15.0,18.0,48.0,False,9.305741456739435,6557.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
775,1.0,5.0,15.0,15.0,34.0,58.0,False,9.814710982145282,1923.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
776,1.0,7.0,10.0,13.0,35.0,50.0,False,9.305741456739435,6221.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
777,1.0,20.0,24.0,6.0,22.0,35.0,False,9.472781556562168,5019.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
778,2.0,5.0,5.0,8.0,30.0,55.0,False,9.093918908958932,2129.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
779,2.0,5.0,9.0,8.0,33.0,51.0,False,9.384209641955154,4513.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
780,2.0,2.0,5.0,12.0,30.0,56.0,False,9.472781556562168,1763.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
781,2.0,5.0,5.0,6.0,30.0,46.0,False,9.852246888342531,2881.6000000000013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
782,1.0,14.0,20.0,15.0,23.0,55.0,False,9.169622538697624,11819.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
783,2.0,4.0,10.0,7.9,30.5,54.2,False,9.210440366976517,7210.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
784,2.0,2.0,4.0,7.0,29.0,45.0,False,9.546884034617925,773.8000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
785,1.0,4.0,20.0,13.0,17.0,55.0,False,9.798182590890704,2656.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
786,2.0,12.0,25.0,14.0,39.0,80.0,False,9.90353755128617,3561.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
787,1.0,3.0,26.0,15.0,20.0,50.0,False,9.90353755128617,6493.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
788,2.0,15.0,16.0,9.0,34.0,58.0,False,9.546884034617925,1991.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
789,2.0,10.0,24.0,12.0,37.0,65.0,False,9.61587214452889,6149.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
790,3.0,6.0,16.0,13.0,53.0,93.0,False,9.472781556562168,4163.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
791,2.0,6.0,23.0,12.0,40.0,70.0,False,9.392745258631441,6407.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
792,3.0,18.0,21.0,10.0,50.0,76.0,False,9.61587214452889,4947.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
793,2.0,3.0,3.0,11.0,35.0,59.0,False,9.852246888342531,1602.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
794,1.0,2.0,8.0,11.0,19.0,37.0,False,9.433563920090563,6613.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
795,1.0,9.0,9.0,7.0,23.2,36.2,False,9.105090961257085,6481.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
796,2.0,23.0,25.0,15.0,40.0,70.0,False,9.61587214452889,7990.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
797,1.0,8.0,24.0,18.0,19.0,54.0,False,9.546884034617925,7977.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
798,2.0,4.0,10.0,8.0,30.0,50.0,False,9.350189267092581,2126.600000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
799,1.0,9.0,25.0,12.0,22.0,45.0,False,9.433563920090563,3084.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800,2.0,5.0,12.0,9.0,32.0,52.0,False,8.987321812850125,7911.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
801,2.0,4.0,14.0,14.0,36.0,75.0,False,9.392745258631441,7604.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
802,1.0,7.0,7.0,8.0,30.0,49.0,False,9.305741456739435,4214.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
803,2.0,23.0,25.0,15.0,42.0,79.0,False,10.089136899422757,6554.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
804,3.0,2.0,24.0,15.0,54.0,94.0,False,9.546884034617925,7698.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
805,1.0,9.0,25.0,12.0,19.0,52.0,False,9.741027444837728,4755.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
806,2.0,5.0,5.0,8.0,34.0,46.0,False,9.852246888342531,2662.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
807,3.0,3.0,5.0,8.0,30.0,56.0,False,9.105090961257085,5573.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
808,1.0,5.0,10.0,11.0,20.0,48.0,False,9.259225769705994,5727.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
809,3.0,3.0,4.0,10.0,55.0,75.0,False,10.43396873396056,1754.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
810,2.0,21.0,26.0,18.0,19.0,47.0,False,9.546884034617925,7133.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
811,2.0,7.0,9.0,8.0,27.0,47.0,False,9.210440366976517,8481.800000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
812,2.0,18.0,19.0,14.0,40.0,73.0,False,9.581972891547895,4003.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
813,1.0,3.0,9.0,6.0,18.0,32.0,False,8.612685172875459,7918.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
814,2.0,1.0,4.0,6.0,32.0,43.0,False,9.105090961257085,5342.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
815,2.0,10.0,10.0,9.0,30.0,55.0,False,9.305741456739435,4781.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
816,1.0,4.0,9.0,8.0,17.0,35.0,False,8.699681400989514,7843.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
817,3.0,12.0,25.0,14.0,70.0,108.0,False,9.90353755128617,3561.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
818,3.0,4.0,5.0,11.0,51.0,76.0,False,9.741027444837728,2972.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
819,3.0,9.0,22.0,14.0,63.0,108.0,False,9.952325334619427,5544.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
820,2.0,22.0,24.0,18.0,20.0,50.0,False,9.510519035757246,5257.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
821,3.0,23.0,26.0,18.0,45.0,85.0,False,9.674137279312397,6500.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
822,2.0,18.0,33.0,18.0,45.0,70.0,False,10.028533041510352,4537.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
823,2.0,12.0,16.0,13.0,28.0,67.0,False,10.089136899422757,2114.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
824,2.0,10.0,25.0,16.0,36.0,76.0,False,9.546884034617925,5102.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
825,2.0,14.0,23.0,18.0,18.0,53.0,False,10.43396873396056,3057.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
826,2.0,17.0,25.0,12.0,34.0,55.0,False,10.146316077166736,3128.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
827,1.0,3.0,16.0,13.0,16.0,40.0,False,9.392745258631441,5400.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
828,3.0,2.0,4.0,8.0,51.0,73.0,False,9.392745258631441,5692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
829,4.0,6.0,16.0,9.0,65.0,96.0,False,9.305741456739435,11263.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
830,1.0,9.0,16.0,15.0,18.0,45.0,False,9.546884034617925,5401.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
831,3.0,3.0,9.0,8.0,43.0,68.0,False,9.305741456739435,4104.4000000000015,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
832,2.0,6.0,10.0,8.0,30.0,48.0,False,9.04793908261736,11672.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
833,1.0,23.0,24.0,14.0,18.0,50.0,False,9.305741456739435,6159.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
834,1.0,2.0,25.0,14.0,18.0,50.0,False,9.210440366976517,6961.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
835,3.0,5.0,9.0,21.0,37.0,65.0,False,9.433563920090563,5217.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
836,2.0,2.0,6.0,20.0,30.0,60.0,False,9.741027444837728,7565.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
837,4.0,11.0,16.0,73.0,25.0,150.0,False,10.43396873396056,4191.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
838,2.0,3.0,9.0,8.0,38.0,52.0,False,9.48044384215367,3902.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
839,2.0,1.0,5.0,8.0,30.0,46.0,False,9.433563920090563,3462.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
840,3.0,17.0,22.0,16.0,58.0,98.0,False,9.741027444837728,6638.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
841,1.0,7.0,9.0,7.0,15.0,30.0,False,9.210440366976517,5629.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
842,2.0,2.0,5.0,8.0,32.0,45.0,False,9.259225769705994,5253.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
843,2.0,3.0,10.0,17.0,33.0,50.0,False,10.089136899422757,2209.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
844,1.0,18.0,23.0,9.0,17.0,39.0,False,9.210440366976517,6432.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
845,2.0,4.0,16.0,8.0,30.0,55.0,False,9.105090961257085,6839.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
846,3.0,24.0,25.0,15.0,50.0,94.0,False,9.546884034617925,7698.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
847,1.0,11.0,16.0,11.0,22.0,45.0,False,9.472781556562168,4985.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
848,2.0,13.0,24.0,10.0,32.0,48.0,False,9.711176264112805,6709.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
849,2.0,1.0,9.0,16.0,35.0,49.0,False,9.472781556562168,8207.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
850,2.0,4.0,16.0,10.0,41.0,67.0,False,9.798182590890704,6191.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
851,1.0,8.0,24.0,14.0,23.0,52.0,False,9.305741456739435,5082.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
852,1.0,2.0,9.0,11.0,18.0,43.0,False,9.305741456739435,12727.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
853,3.0,7.0,14.0,25.0,60.0,100.0,False,10.021315031649332,4194.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
854,1.0,21.0,24.0,12.0,18.0,52.0,False,9.61587214452889,4159.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
855,2.0,12.0,25.0,14.0,40.0,80.0,False,9.90353755128617,3561.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
856,2.0,4.0,10.0,16.0,34.0,68.0,False,9.87822102528824,5956.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
857,2.0,6.0,16.0,16.0,45.0,85.0,False,10.3469546827773,2164.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
858,1.0,3.0,7.0,9.0,16.0,43.0,False,8.987321812850125,1914.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
859,1.0,6.0,18.0,12.0,18.0,40.0,False,8.987321812850125,10548.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
860,1.0,12.0,24.0,18.0,24.0,56.0,False,9.210440366976517,4644.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
861,3.0,4.0,4.0,30.0,31.0,72.0,False,9.883335864325275,1671.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
862,2.0,1.0,9.0,7.0,28.0,48.0,False,8.987321812850125,4864.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
863,1.0,3.0,9.0,10.0,16.0,40.0,False,9.350189267092581,5811.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
