,ID,AdPrice,Info,District,Metro,Adress,Rooms,Floor,TotalFloor,KitchenArea,LivingArea,TotalArea,Center,Hospital,Kindergarten,School,OfferType,Rate,Walls,WaterHeatType,Price,LocNum,StreetUA,Street
2372,15093604.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Дніпровський, ст.м. Осокорки, Софии Русовой вулиця, буд. 7",Дніпровський,Осокорки," Софии Русовой вулиця, буд. 7",1.0,4.0,24.0,8.5,17.0,36.58,False,False,False,False,від власника,,моноліт,True,15000,6381.2, Софии Русовой вулиця,Sophii Rusovoi St
2373,15096894.0,плата згідно з лічильниками,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Троєщина, ст.м. Чернігівська, Миколи Закревського вулиця, буд. 95",Троєщина,Чернігівська," Миколи Закревського вулиця, буд. 95",2.0,15.0,25.0,14.0,33.0,75.0,False,False,False,False,від посередника,,цегла,False,12000,11457.2, Миколи Закревського вулиця,Mykoly Zakrevs'koho St
2374,15096893.0,немає,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Дарницький, ст.м. Вирлиця, Вірменська вулиця, буд. 27/31",Дарницький,Вирлиця," Вірменська вулиця, буд. 27/31",1.0,6.0,9.0,8.0,25.0,33.0,False,False,False,False,від посередника,,цегла,False,8800,7490.6, Вірменська вулиця,Virmens'ka St
2375,15096939.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Дніпровський, ст.м. Лівобережна, Русанівська набережна, буд. 6",Дніпровський,Лівобережна," Русанівська набережна, буд. 6",1.0,10.0,16.0,9.0,18.0,34.0,False,False,False,False,від посередника,,панель,False,10600,4434.2, Русанівська набережна,Rusanivska Embankment
2376,15097020.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Святошинський, ст.м. Академмістечко, Адмірала Ушакова вулиця, буд. 1д",Святошинський,Академмістечко," Адмірала Ушакова вулиця, буд. 1д",2.0,8.0,20.0,16.0,52.0,86.0,False,False,False,False,від представника господаря (без комісійних),,цегла,False,18000,7429.0, Адмірала Ушакова вулиця,Admirala Ushakova St
2377,15097604.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Соломенський, ст.м. Вокзальна, Лобановського проспект, буд. 4 Г",Соломенський,Вокзальна," Лобановського проспект, буд. 4 Г",2.0,8.0,24.0,16.0,46.0,88.0,False,False,False,False,від власника,,цегла,False,15500,6090.0, Лобановського проспект,Lobanovskyi Ave
2378,15097699.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Соломенський, ст.м. Вокзальна, Кулряшова вулиця, буд. 16",Соломенський,Вокзальна," Кулряшова вулиця, буд. 16",3.0,5.0,20.0,30.0,50.0,132.0,False,False,False,False,від представника господаря (без комісійних),,цегла,False,45326,4048.6, Кулряшова вулиця,Kudryashova St
2379,14651350.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Дарницький, ст.м. Осокорки, Трускавецька вулиця, буд. 2а",Дарницький,Осокорки," Трускавецька вулиця, буд. 2а",1.0,20.0,20.0,22.0,20.0,56.0,False,False,False,False,від представника господаря (без комісійних),,монолитно-кирпичный,False,25496,5937.4000000000015, Трускавецька вулиця,Truskavetska St
2380,14834194.0,немає,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Голосіївський, ст.м. Вокзальна, Жилянська вулиця, буд. 59",Голосіївський,Вокзальна," Жилянська вулиця, буд. 59",1.0,11.0,17.0,17.0,25.0,66.4,True,False,False,False,від представника господаря (без комісійних),,цегла,False,20000,2318.2, Жилянська вулиця,Zhylianska St
2381,14427679.0,немає,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Печерський, Деловая, буд. 2Б",Печерський,," Деловая, буд. 2Б",3.0,17.0,25.0,20.0,65.0,130.0,False,False,False,False,від представника господаря (без комісійних),,цегла,False,70822,1924.8, Деловая,Delovaya Ulitsa
2382,15097859.0,,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Соломенський, Соломенская ул., 20 quotВquot",Соломенський,," Соломенская ул., 20 quotВquot",1.0,16.0,25.0,12.0,15.0,46.0,False,False,False,False,від посередника,,панель,False,15000,4755.8, Соломенская ул.,Solomianska St
2383,15097944.0,немає,"Довгострокова оренда квартири, 5 кім., Київ, р‑н. Печерський, Старонаводницька вулиця, буд. 6б",Печерський,," Старонаводницька вулиця, буд. 6б",5.0,21.0,22.0,71.0,87.0,317.0,False,False,False,False,від представника господаря (без комісійних),,цегла,False,138810,2507.0, Старонаводницька вулиця,Staronavodnytska St
2384,5852014.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 4 кім., Киев, р‑н. Шевченковский, Тараса Шевченко  бульвар 27-б",Шевченковский,, Тараса Шевченко  бульвар 27-б,4.0,7.0,23.0,20.0,120.0,155.0,True,False,False,True,від представника господаря (без комісійних),,монолитно-кирпичный,False,127479,1847.0, Тараса Шевченко  бульвар 27-б,Tarasa Shevchenko Blvd
2385,15098032.0,немає,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Оболонський, ст.м. Оболонь, Героїв Сталінграда проспект, буд. 11б",Оболонський,Оболонь," Героїв Сталінграда проспект, буд. 11б",2.0,8.0,9.0,8.0,38.0,52.0,False,False,False,False,від посередника,,панель,False,9500,4426.6, Героїв Сталінграда проспект,Heroiv Stalinhrada Ave
2386,15097976.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Святошинський, ст.м. Житомирська, Симиренка вулиця",Святошинський,Житомирська, Симиренка вулиця,1.0,7.0,9.0,6.0,14.0,30.0,False,False,False,False,від посередника,,цегла,False,6500,10163.0, Симиренка вулиця,Simirenko St
2387,15097985.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Святошинський, ст.м. Житомирська, Кольцова бульвар, буд. 18",Святошинський,Житомирська," Кольцова бульвар, буд. 18",3.0,2.0,9.0,8.0,43.0,73.0,False,False,False,False,від посередника,,цегла,False,9000,8475.0, Кольцова бульвар,Kol'tsova Blvd
2388,15097994.0,немає,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Голосіївський, ст.м. Теремки",Голосіївський,Теремки,,1.0,6.0,6.0,12.0,22.0,50.0,False,False,False,False,від посередника,,цегла,False,10000,6364.0,,
2389,15098222.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Троєщина, ст.м. Петрівка, Костянтина Данькевича вулиця, буд. 17",Троєщина,Петрівка," Костянтина Данькевича вулиця, буд. 17",1.0,10.0,11.0,7.0,13.0,30.0,False,False,False,False,від посередника,,панель,False,5000,10203.8, Костянтина Данькевича вулиця,Kostyantyna Dan'kevycha St
2390,14841563.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 4 кім., Київ, р‑н. Печерський, ст.м. Дружби народів, Драгомирова вулиця, буд. 9",Печерський,Дружби народів," Драгомирова вулиця, буд. 9",4.0,27.0,30.0,30.0,100.0,190.0,False,False,False,False,від представника господаря (без комісійних),,монолитно-кирпичный,False,212465,3642.6, Драгомирова вулиця,Mykhaila Drahomyrova St
2391,15098119.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Дніпровський, ст.м. Лівобережна, Олексія Давидова бульвар, буд. 19",Дніпровський,Лівобережна," Олексія Давидова бульвар, буд. 19",1.0,7.0,9.0,7.0,18.0,32.0,False,False,False,False,від власника,,панель,False,8000,4964.0, Олексія Давидова бульвар,Ihoria Shamo Blvd
2392,15098472.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Дарницький, ст.м. Позняки, Здолбунівська вулиця, буд. 13",Дарницький,Позняки," Здолбунівська вулиця, буд. 13",1.0,6.0,25.0,12.0,25.0,57.0,False,False,False,False,від посередника,,цегла,False,9000,6277.8, Здолбунівська вулиця,Zdolbunivska St
2393,15098512.0,,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Шевченківський, Гетьмана Вадима ул., 1 quotБquot",Шевченківський,," Гетьмана Вадима ул., 1 quotБquot",2.0,11.0,24.0,12.0,36.0,60.0,False,False,False,False,від посередника,,моноліт,False,14500,3632.0, Гетьмана Вадима ул.,Vadyma Hetmana St
2394,15098521.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Деснянський, ст.м. Лісова, Мілютенка вулиця, буд. 42",Деснянський,Лісова," Мілютенка вулиця, буд. 42",1.0,3.0,3.0,14.0,18.0,42.0,False,True,True,True,від власника,,керамзитобетон,False,5555,7649.8, Мілютенка вулиця,Milyutenka St
2395,15098511.0,,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Дарницький, Драгоманова ул., 2 quotБquot",Дарницький,," Драгоманова ул., 2 quotБquot",1.0,22.0,25.0,15.0,30.0,50.0,False,False,False,False,від посередника,,моноліт,False,13500,6557.0, Драгоманова ул.,Mykhaila Drahomanova St
2396,15098632.0,немає,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Оболонський, ст.м. Мінська, Оболонський проспект",Оболонський,Мінська, Оболонський проспект,1.0,7.0,9.0,7.0,17.0,35.0,False,False,False,False,від посередника,,цегла,False,6000,3854.0, Оболонський проспект,Obolonskyi Ave
2397,15098736.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Деснянський, ст.м. Петрівка, Марини Цвєтаєвої вулиця, буд. 5",Деснянський,Петрівка," Марини Цвєтаєвої вулиця, буд. 5",1.0,5.0,22.0,9.0,18.0,43.0,False,False,False,False,від посередника,,цегла,False,7000,11153.4, Марини Цвєтаєвої вулиця,Maryny Tsvjetajevoi St
2398,15098899.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Голосіївський, ст.м. Теремки, Академіка Глушкова проспект",Голосіївський,Теремки, Академіка Глушкова проспект,1.0,2.0,5.0,12.0,20.0,43.0,False,False,False,False,від посередника,,цегла,False,6500,6484.8, Академіка Глушкова проспект,Akademika Hlushkova Ave
2399,15098677.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Деснянський, ст.м. Лісова, Шолом_Алейхема вулиця, буд. 14",Деснянський,Лісова," Шолом_Алейхема вулиця, буд. 14",1.0,13.0,16.0,9.0,18.0,36.0,False,False,False,False,від посередника,,керамзитобетон,False,6500,8353.400000000001, Шолом_Алейхема вулиця,Sholom-Aleikhema St
2400,15098734.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Печерський, ст.м. Дружби народів, Кіквідзе вулиця, буд. 1а",Печерський,Дружби народів," Кіквідзе вулиця, буд. 1а",3.0,3.0,3.0,16.0,66.0,110.0,False,False,False,False,від посередника,,цегла,False,18414,2863.4, Кіквідзе вулиця,Mykhaila Boichuka St
2401,15098920.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Подільський, ст.м. Оболонь, Вишгородська вулиця, буд. 45",Подільський,Оболонь," Вишгородська вулиця, буд. 45",2.0,3.0,25.0,20.0,25.0,60.0,False,False,False,False,від представника господаря (без комісійних),,цегла,False,13500,6851.4, Вишгородська вулиця,Vyshhorodska St
2402,14973124.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Оболонський, Лайоша Гавро вулиця, буд. 1",Оболонський,," Лайоша Гавро вулиця, буд. 1",2.0,16.0,24.0,10.0,35.0,65.0,False,False,False,False,від посередника,,цегла,False,18000,3905.0, Лайоша Гавро вулиця,Yordanska St
2403,15100896.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Шевченківський, ст.м. Площа Льва Толстого, Саксаганского",Шевченківський,Площа Льва Толстого, Саксаганского,1.0,6.0,7.0,20.0,20.0,60.0,False,False,False,False,від посередника,,цегла,False,25496,1981.4, Саксаганского,Saksahanskoho St
2404,15100901.0,,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Подільський, Вышгородская ул., 45",Подільський,," Вышгородская ул., 45",2.0,18.0,24.0,24.0,19.0,55.0,False,False,False,False,від посередника,,моноліт,False,16500,6851.4, Вышгородская ул.,Vyshhorodska St
2405,15101030.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Печерський, ст.м. Палац ""Україна"", лабораторный переулок, буд. 4",Печерський,"Палац ""Україна"""," лабораторный переулок, буд. 4",1.0,4.0,9.0,8.0,18.0,34.0,False,False,False,False,від посередника,,цегла,False,9000,2740.8, лабораторный переулок,Laboratornyi Ln
2406,15099765.0,немає,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Шевченківський, ст.м. Нивки, Перемоги проспект",Шевченківський,Нивки, Перемоги проспект,2.0,15.0,16.0,20.0,18.0,48.0,False,False,False,False,від посередника,,монолитно-кирпичный,False,14000,4897.8, Перемоги проспект,Peremohy Ave
2407,15029797.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Дарницький, ст.м. Позняки, Драгоманова, буд. 6/1",Дарницький,Позняки," Драгоманова, буд. 6/1",1.0,20.0,25.0,14.0,18.0,45.0,False,False,False,False,від посередника,,монолитно-кирпичный,False,11000,6500.6, Драгоманова,Pyrohova St
2408,15008798.0,,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Дарницький, Григоренко Петра пр-т, 36",Дарницький,," Григоренко Петра пр-т, 36",3.0,5.0,16.0,12.0,70.0,88.0,False,False,False,False,від посередника,,панель,False,16000,6341.6, Григоренко Петра пр-т,Petra Hryhorenka Ave
2409,15100057.0,немає,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Печерський, Професора Підвисоцького вулиця, буд. 4в",Печерський,," Професора Підвисоцького вулиця, буд. 4в",2.0,10.0,24.0,15.0,26.0,50.0,False,False,False,False,від посередника,,цегла,False,22663,3279.600000000001, Професора Підвисоцького вулиця,Profesora Pidvysots'koho St
2410,15099784.0,,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Соломенський, Кудряшова ул., 20 quotГquot",Соломенський,," Кудряшова ул., 20 quotГquot",3.0,16.0,23.0,14.0,46.0,110.0,False,False,False,False,від посередника,,панель,False,28000,3627.6, Кудряшова ул.,Kudryashova St
2411,14830856.0,немає,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Оболонський, ст.м. Мінська, Оболонський проспект, буд. 26",Оболонський,Мінська," Оболонський проспект, буд. 26",2.0,23.0,27.0,23.0,35.0,85.0,False,False,False,False,від посередника,,монолитно-каркасный,False,41700,4818.2, Оболонський проспект,Obolonskyi Ave
2412,15100131.0,,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Шевченківський, Сечевых Стрельцов ул., 103",Шевченківський,," Сечевых Стрельцов ул., 103",2.0,6.0,7.0,11.0,45.0,70.0,False,False,False,False,від посередника,,панель,False,15000,1593.8, Сечевых Стрельцов ул.,Sichovykh Striltsiv St
2413,15099095.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Деснянський, Милославська вулиця, буд. 2",Деснянський,," Милославська вулиця, буд. 2",1.0,21.0,24.0,8.0,22.0,38.0,False,False,False,False,від власника,,панель,False,8000,11842.4, Милославська вулиця,Myloslavska St
2414,14219469.0,,"Довгострокова оренда квартири, 3 кім., Киев, р‑н. Голосіївський, Голосеевская",Голосіївський,, Голосеевская,3.0,11.0,22.0,20.0,65.0,130.0,False,False,False,False,,,цегла,False,70822,12082.6, Голосеевская,Holosiivska
2415,15100019.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Подільський, Правди проспект",Подільський,, Правди проспект,1.0,17.0,25.0,11.0,19.0,46.0,False,False,False,False,від посередника,,моноліт,False,9000,8083.4, Правди проспект,Pravdy Ave
2416,15099185.0,,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Печерський, Саперное поле ул., 14",Печерський,," Саперное поле ул., 14",1.0,21.0,24.0,15.0,20.0,55.0,False,False,False,False,від посередника,,моноліт,False,18000,3094.600000000001, Саперное поле ул.,Saperne Pole St
2417,15099194.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Голосіївський, ст.м. Виставковий центр, Ломоносова, буд. 71з",Голосіївський,Виставковий центр," Ломоносова, буд. 71з",1.0,4.0,15.0,16.0,22.0,55.0,False,False,False,False,від посередника,,цегла,False,15000,5557.0, Ломоносова,
2418,15099181.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Соломенський, ст.м. Берестейська, Вацлава Гавела, буд. 6-В",Соломенський,Берестейська," Вацлава Гавела, буд. 6-В",2.0,15.0,24.0,23.0,18.0,62.0,True,True,True,True,від посередника,,моноліт,True,18000,5237.8, Вацлава Гавела,Vatslava Havela Blvd
2419,15099209.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Борщагівка, ст.м. Святошин, бульвар Ромена Роллана, буд. 13в",Борщагівка,Святошин," бульвар Ромена Роллана, буд. 13в",3.0,8.0,9.0,9.0,40.0,72.0,False,False,False,False,від посередника,,панель,False,2500,8160.800000000001, бульвар Ромена Роллана,Romena Rollana Blvd
2420,15099206.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 4 кім., Київ, р‑н. Святошинський, ст.м. Академмістечко, Прилужна вулиця, буд. 10",Святошинський,Академмістечко," Прилужна вулиця, буд. 10",4.0,7.0,10.0,12.0,70.0,98.0,False,False,False,False,від посередника,,цегла,False,11000,7670.4, Прилужна вулиця,Pryluzhna St
2421,15099221.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 4 кім., Київ, р‑н. Оболонський, ст.м. Оболонь, Героїв Сталінграда проспект, буд. 10а",Оболонський,Оболонь," Героїв Сталінграда проспект, буд. 10а",4.0,4.0,15.0,14.0,76.0,131.0,False,False,False,False,від представника господаря (без комісійних),,цегла,False,25000,3987.2, Героїв Сталінграда проспект,Heroiv Stalinhrada Ave
2422,15099263.0,,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Голосіївський, Симоненко Василия ул., 5 quotАquot",Голосіївський,," Симоненко Василия ул., 5 quotАquot",2.0,4.0,18.0,15.0,40.0,68.0,False,False,False,False,від посередника,,цегла,False,17000,6464.4000000000015, Симоненко Василия ул.,Vasylia Symonenka St
2423,15001937.0,плата згідно з лічильниками,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Шевченківський, ст.м. Сирець, Тираспольська вулиця, буд. 60",Шевченківський,Сирець," Тираспольська вулиця, буд. 60",1.0,12.0,16.0,30.0,15.0,45.0,False,False,False,False,від посередника,,цегла,False,20000,7021.6, Тираспольська вулиця,Tyraspolska St
2424,15022713.0,,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Дарницький, Михаила Драгоманова",Дарницький,, Михаила Драгоманова,1.0,9.0,25.0,14.0,21.0,50.0,False,False,False,False,,,цегла,False,12000,6356.2, Михаила Драгоманова,
2425,15100289.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Дарницький, ст.м. Осокорки, улСофии Русовой, буд. 3-В",Дарницький,Осокорки," улСофии Русовой, буд. 3-В",2.0,17.0,25.0,14.0,46.0,60.0,False,False,False,False,від посередника,,цегла,False,13000,6270.200000000002, улСофии Русовой,Sophii Rusovoi St
2426,15100245.0,немає,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Подільський, ст.м. Тараса Шевченка, Турівський вулиця, буд. 4",Подільський,Тараса Шевченка," Турівський вулиця, буд. 4",1.0,4.0,9.0,8.0,30.0,38.0,False,False,False,False,від посередника,,цегла,False,4600,1821.2000000000005, Турівський вулиця,Turivska St
2427,15100488.0,немає,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Святошинський, Чистяківська вулиця, буд. 19",Святошинський,," Чистяківська вулиця, буд. 19",2.0,1.0,5.0,8.0,18.0,45.0,False,False,False,False,від посередника,,цегла,False,9000,4986.200000000002, Чистяківська вулиця,Chystiakivska St
2428,15100597.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Шевченківський, ст.м. Сирець, Тираспольська вулиця, буд. 60",Шевченківський,Сирець," Тираспольська вулиця, буд. 60",1.0,15.0,16.0,10.0,18.0,43.0,False,False,False,False,від посередника,,цегла,False,12000,7021.6, Тираспольська вулиця,Tyraspolska St
2429,14839404.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Печерський, ст.м. Либідська, Дружби Народів бульвар",Печерський,Либідська, Дружби Народів бульвар,3.0,3.0,5.0,40.0,40.0,100.0,False,False,False,False,від посередника,,цегла,False,25000,2917.0, Дружби Народів бульвар,Druzhby Narodiv Blvd
2430,14836967.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Печерський, ст.м. Хрещатик, Шовковична вулиця, буд. 5",Печерський,Хрещатик," Шовковична вулиця, буд. 5",2.0,3.0,5.0,25.0,18.5,50.0,False,False,False,False,від посередника,,цегла,False,20000,1130.8, Шовковична вулиця,Shovkovychna St
2431,15101321.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Голосіївський, ст.м. Деміївська, Феодоссійська вулиця, буд. 14а",Голосіївський,Деміївська," Феодоссійська вулиця, буд. 14а",2.0,10.0,20.0,9.0,50.0,70.0,False,False,False,False,від посередника,,цегла,False,15000,626.0, Феодоссійська вулиця,Feodosiiska St
2432,15101468.0,,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Дніпровський, Панельная ул., 4",Дніпровський,," Панельная ул., 4",2.0,17.0,25.0,13.0,35.0,60.0,False,False,False,False,від посередника,,панель,False,16000,5533.2, Панельная ул.,Panelna St
2433,15101487.0,,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Дарницький, Заречная ул., 1 quotАquot",Дарницький,," Заречная ул., 1 quotАquot",1.0,14.0,22.0,17.0,15.0,50.0,False,False,False,False,від посередника,,панель,False,28329,5190.8, Заречная ул.,Zarechnaya Ulitsa
2434,15101478.0,,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Святошинський, Верховинная ул., 35",Святошинський,," Верховинная ул., 35",3.0,15.0,23.0,12.0,70.0,90.0,False,False,False,False,від посередника,,панель,False,16000,5503.8, Верховинная ул.,vulytsya Verkhovynna
2435,15102704.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Оболонський, ст.м. Оболонь, Героїв Сталінграда проспект, буд. 8",Оболонський,Оболонь," Героїв Сталінграда проспект, буд. 8",3.0,2.0,8.0,16.0,75.0,95.0,False,False,False,False,від власника,,цегла,False,20000,3752.6, Героїв Сталінграда проспект,Heroiv Stalinhrada Ave
2436,15102716.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Дарницький, ст.м. Осокорки, Бориса Гмирі вулиця, буд. 6",Дарницький,Осокорки," Бориса Гмирі вулиця, буд. 6",2.0,10.0,24.0,12.0,36.0,65.0,False,False,False,False,від посередника,,керамзитобетон,False,15000,6149.0, Бориса Гмирі вулиця,Borysa Hmyri St
2437,15101476.0,,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Соломенський, Лобановского пр-т, 4 quotГquot",Соломенський,," Лобановского пр-т, 4 quotГquot",2.0,8.0,24.0,16.0,45.0,88.0,False,False,False,False,від посередника,,панель,False,15500,5671.200000000002, Лобановского пр-т,Lobanovskyi Ave
2438,15102790.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Соломенський, ст.м. Теремки, Добробутная , буд. 15",Соломенський,Теремки," Добробутная , буд. 15",1.0,3.0,5.0,9.0,26.0,35.0,False,False,False,False,від власника,,цегла,False,10000,626.0, Добробутная ,Dobrobutna St
2439,15102874.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Шевченківський, ст.м. Дорогожичі, Бакинська вулиця",Шевченківський,Дорогожичі, Бакинська вулиця,1.0,3.0,5.0,7.0,18.0,34.0,False,False,False,False,від посередника,,цегла,False,6000,4512.200000000002, Бакинська вулиця,Bakynska St
2440,15103018.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 7 кім., Київ, р‑н. Печерський, ст.м. Печерська, Старонаводницька вулиця, буд. 13",Печерський,Печерська," Старонаводницька вулиця, буд. 13",7.0,9.0,12.0,50.0,225.0,360.0,False,False,False,False,від посередника,,цегла,False,198300,2341.8, Старонаводницька вулиця,Staronavodnytska St
2441,15103004.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Оболонський, Вишгородська вулиця, буд. 30",Оболонський,," Вишгородська вулиця, буд. 30",1.0,6.0,16.0,8.0,17.0,34.0,False,False,False,False,від посередника,,панель,False,7800,6392.4, Вишгородська вулиця,Vyshhorodska St
2442,15101524.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Соломенський, ст.м. Деміївська, Кіровоградська вулиця, буд. 70",Соломенський,Деміївська," Кіровоградська вулиця, буд. 70",1.0,2.0,25.0,15.0,17.0,37.0,False,False,False,False,від посередника,,монолитно-кирпичный,False,9500,4355.200000000002, Кіровоградська вулиця,Volodymyra Brozhka St
2443,15101499.0,,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Дарницький, Харьковское шоссе, 56",Дарницький,," Харьковское шоссе, 56",3.0,3.0,18.0,14.0,46.0,84.0,False,False,False,False,від посередника,,панель,False,12500,7508.0, Харьковское шоссе,Kharkivs'ke Hwy
2444,15101575.0,плата згідно з лічильниками і за опалення,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Шевченківський, ст.м. Дорогожичі, Ольжича вулиця",Шевченківський,Дорогожичі, Ольжича вулиця,2.0,3.0,5.0,7.0,30.0,46.0,False,False,False,False,від посередника,,цегла,False,9500,5060.8, Ольжича вулиця,Ol'zhycha St
2445,15101494.0,,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Дарницький, Княжий Затон ул., 21",Дарницький,," Княжий Затон ул., 21",3.0,22.0,36.0,15.0,59.0,111.0,False,False,False,False,від посередника,,панель,False,16000,6044.4000000000015, Княжий Затон ул.,Knyazhyi Zaton St
2446,15101588.0,,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Дарницький, Драгоманова ул., 2 quotБquot",Дарницький,," Драгоманова ул., 2 quotБquot",1.0,22.0,25.0,10.0,28.0,50.0,False,False,False,False,від посередника,,панель,False,13500,6557.0, Драгоманова ул.,Mykhaila Drahomanova St
2447,15101591.0,,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Голосіївський, Голосеевская ул., 13 quotБquot",Голосіївський,," Голосеевская ул., 13 quotБquot",1.0,14.0,25.0,17.0,26.0,60.0,False,False,False,False,від посередника,,панель,False,15000,4644.6, Голосеевская ул.,Holosiivska St
2448,15101594.0,,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Подільський, Кирилловская ул., 117",Подільський,," Кирилловская ул., 117",3.0,8.0,9.0,8.0,42.0,64.0,False,False,False,False,від посередника,,панель,False,12000,4917.8, Кирилловская ул.,Frunze St
